week,start_date,end_date,zip,tests,cases,deaths
7,2020-04-26,2020-05-02,92701,205,43,1
7,2020-04-26,2020-05-02,92703,472,162,1
7,2020-04-26,2020-05-02,92704,268,48,2
7,2020-04-26,2020-05-02,92705,130,6,0
7,2020-04-26,2020-05-02,92706,100,18,0
7,2020-04-26,2020-05-02,92707,158,23,0
7,2020-04-26,2020-05-02,92708,162,8,0
7,2020-04-26,2020-05-02,92780,155,15,0
7,2020-04-26,2020-05-02,92782,58,1,0
7,2020-04-26,2020-05-02,92801,177,19,0
7,2020-04-26,2020-05-02,92802,148,7,1
7,2020-04-26,2020-05-02,92804,390,53,3
7,2020-04-26,2020-05-02,92805,196,33,1
7,2020-04-26,2020-05-02,92806,117,22,0
7,2020-04-26,2020-05-02,92807,113,11,0
7,2020-04-26,2020-05-02,92808,49,2,0
7,2020-04-26,2020-05-02,92821,100,1,0
7,2020-04-26,2020-05-02,92823,17,2,0
7,2020-04-26,2020-05-02,92831,147,15,0
7,2020-04-26,2020-05-02,92832,68,4,0
7,2020-04-26,2020-05-02,92833,109,13,0
7,2020-04-26,2020-05-02,92835,74,1,0
7,2020-04-26,2020-05-02,92840,144,16,0
7,2020-04-26,2020-05-02,92841,161,7,1
7,2020-04-26,2020-05-02,92843,216,43,1
7,2020-04-26,2020-05-02,92844,56,7,0
7,2020-04-26,2020-05-02,92845,34,0,0
7,2020-04-26,2020-05-02,92861,11,0,0
7,2020-04-26,2020-05-02,92865,65,9,0
7,2020-04-26,2020-05-02,92866,36,7,0
7,2020-04-26,2020-05-02,92867,109,14,0
7,2020-04-26,2020-05-02,92868,332,46,0
7,2020-04-26,2020-05-02,92869,105,12,0
7,2020-04-26,2020-05-02,92870,158,13,0
7,2020-04-26,2020-05-02,92886,143,7,0
7,2020-04-26,2020-05-02,92887,54,4,0
8,2020-05-03,2020-05-09,90620,194,10,0
8,2020-05-03,2020-05-09,90621,106,9,0
8,2020-05-03,2020-05-09,90623,54,0,0
8,2020-05-03,2020-05-09,90630,156,6,0
8,2020-05-03,2020-05-09,90631,197,15,0
8,2020-05-03,2020-05-09,90680,94,12,0
8,2020-05-03,2020-05-09,90720,145,23,2
8,2020-05-03,2020-05-09,90740,101,1,0
8,2020-05-03,2020-05-09,90742,3,0,0
8,2020-05-03,2020-05-09,92602,62,1,0
8,2020-05-03,2020-05-09,92603,48,1,0
8,2020-05-03,2020-05-09,92604,72,3,0
8,2020-05-03,2020-05-09,92606,48,2,0
8,2020-05-03,2020-05-09,92610,36,1,0
8,2020-05-03,2020-05-09,92612,70,1,0
8,2020-05-03,2020-05-09,92614,61,1,0
8,2020-05-03,2020-05-09,92617,19,0,0
8,2020-05-03,2020-05-09,92618,109,0,1
8,2020-05-03,2020-05-09,92620,124,4,0
8,2020-05-03,2020-05-09,92624,19,0,0
8,2020-05-03,2020-05-09,92625,36,0,0
8,2020-05-03,2020-05-09,92626,183,11,0
8,2020-05-03,2020-05-09,92627,171,5,0
8,2020-05-03,2020-05-09,92629,94,1,0
8,2020-05-03,2020-05-09,92630,168,4,0
8,2020-05-03,2020-05-09,92637,89,0,0
8,2020-05-03,2020-05-09,92646,211,8,0
8,2020-05-03,2020-05-09,92647,179,13,2
8,2020-05-03,2020-05-09,92648,167,11,4
8,2020-05-03,2020-05-09,92649,135,3,0
8,2020-05-03,2020-05-09,92651,104,2,0
8,2020-05-03,2020-05-09,92653,157,9,0
8,2020-05-03,2020-05-09,92655,26,3,0
8,2020-05-03,2020-05-09,92656,205,6,0
8,2020-05-03,2020-05-09,92657,39,0,0
8,2020-05-03,2020-05-09,92660,120,0,0
8,2020-05-03,2020-05-09,92661,20,2,0
8,2020-05-03,2020-05-09,92662,3,0,0
8,2020-05-03,2020-05-09,92663,106,25,0
8,2020-05-03,2020-05-09,92672,100,1,1
8,2020-05-03,2020-05-09,92673,65,0,0
8,2020-05-03,2020-05-09,92675,130,18,0
8,2020-05-03,2020-05-09,92677,183,5,0
8,2020-05-03,2020-05-09,92679,67,2,0
8,2020-05-03,2020-05-09,92683,240,17,0
8,2020-05-03,2020-05-09,92688,101,2,0
8,2020-05-03,2020-05-09,92691,164,6,0
8,2020-05-03,2020-05-09,92692,150,7,0
8,2020-05-03,2020-05-09,92694,73,1,0
8,2020-05-03,2020-05-09,92701,291,66,7
8,2020-05-03,2020-05-09,92703,713,170,1
8,2020-05-03,2020-05-09,92704,334,73,2
8,2020-05-03,2020-05-09,92705,176,10,0
8,2020-05-03,2020-05-09,92706,231,56,0
8,2020-05-03,2020-05-09,92707,214,45,1
8,2020-05-03,2020-05-09,92708,207,9,0
8,2020-05-03,2020-05-09,92780,153,16,1
8,2020-05-03,2020-05-09,92782,62,2,0
8,2020-05-03,2020-05-09,92801,219,32,0
8,2020-05-03,2020-05-09,92802,142,10,0
8,2020-05-03,2020-05-09,92804,464,87,4
8,2020-05-03,2020-05-09,92805,299,62,1
8,2020-05-03,2020-05-09,92806,130,15,0
8,2020-05-03,2020-05-09,92807,101,7,0
8,2020-05-03,2020-05-09,92808,59,1,0
8,2020-05-03,2020-05-09,92821,156,5,0
8,2020-05-03,2020-05-09,92823,16,1,0
8,2020-05-03,2020-05-09,92831,122,8,1
8,2020-05-03,2020-05-09,92832,77,7,0
8,2020-05-03,2020-05-09,92833,166,10,1
8,2020-05-03,2020-05-09,92835,97,3,1
8,2020-05-03,2020-05-09,92840,157,16,0
8,2020-05-03,2020-05-09,92841,86,15,0
8,2020-05-03,2020-05-09,92843,175,13,1
8,2020-05-03,2020-05-09,92844,66,3,0
8,2020-05-03,2020-05-09,92845,53,2,0
8,2020-05-03,2020-05-09,92861,14,0,0
8,2020-05-03,2020-05-09,92865,76,18,0
8,2020-05-03,2020-05-09,92866,35,4,0
8,2020-05-03,2020-05-09,92867,140,15,0
8,2020-05-03,2020-05-09,92868,227,33,1
8,2020-05-03,2020-05-09,92869,111,15,0
8,2020-05-03,2020-05-09,92870,185,13,0
8,2020-05-03,2020-05-09,92886,214,8,0
8,2020-05-03,2020-05-09,92887,65,1,0
9,2020-05-10,2020-05-16,90620,276,12,0
9,2020-05-10,2020-05-16,90621,154,12,0
9,2020-05-10,2020-05-16,90623,47,3,0
9,2020-05-10,2020-05-16,90630,199,7,0
9,2020-05-10,2020-05-16,90631,353,28,0
9,2020-05-10,2020-05-16,90680,128,12,0
9,2020-05-10,2020-05-16,90720,160,10,2
9,2020-05-10,2020-05-16,90740,148,2,0
9,2020-05-10,2020-05-16,90742,4,0,0
9,2020-05-10,2020-05-16,92602,84,1,0
9,2020-05-10,2020-05-16,92603,59,0,0
9,2020-05-10,2020-05-16,92604,86,5,0
9,2020-05-10,2020-05-16,92606,66,4,0
9,2020-05-10,2020-05-16,92610,33,1,0
9,2020-05-10,2020-05-16,92612,86,1,0
9,2020-05-10,2020-05-16,92614,83,4,0
9,2020-05-10,2020-05-16,92617,18,0,0
9,2020-05-10,2020-05-16,92618,134,4,0
9,2020-05-10,2020-05-16,92620,135,1,0
9,2020-05-10,2020-05-16,92624,29,0,0
9,2020-05-10,2020-05-16,92625,48,2,0
9,2020-05-10,2020-05-16,92626,212,12,0
9,2020-05-10,2020-05-16,92627,229,33,0
9,2020-05-10,2020-05-16,92629,82,2,0
9,2020-05-10,2020-05-16,92630,216,1,0
9,2020-05-10,2020-05-16,92637,99,0,0
9,2020-05-10,2020-05-16,92646,228,5,0
9,2020-05-10,2020-05-16,92647,307,22,0
9,2020-05-10,2020-05-16,92648,222,6,0
9,2020-05-10,2020-05-16,92649,165,5,0
9,2020-05-10,2020-05-16,92651,91,0,0
9,2020-05-10,2020-05-16,92653,183,6,1
9,2020-05-10,2020-05-16,92655,44,5,0
9,2020-05-10,2020-05-16,92656,292,7,0
9,2020-05-10,2020-05-16,92657,43,0,0
9,2020-05-10,2020-05-16,92660,136,0,0
9,2020-05-10,2020-05-16,92661,19,0,0
9,2020-05-10,2020-05-16,92662,9,0,0
9,2020-05-10,2020-05-16,92663,112,11,0
9,2020-05-10,2020-05-16,92672,112,5,0
9,2020-05-10,2020-05-16,92673,77,0,0
9,2020-05-10,2020-05-16,92675,126,15,0
9,2020-05-10,2020-05-16,92677,233,4,0
9,2020-05-10,2020-05-16,92679,100,1,0
9,2020-05-10,2020-05-16,92683,344,25,0
9,2020-05-10,2020-05-16,92688,127,3,0
9,2020-05-10,2020-05-16,92691,158,7,0
9,2020-05-10,2020-05-16,92692,155,2,0
9,2020-05-10,2020-05-16,92694,75,1,0
9,2020-05-10,2020-05-16,92701,298,73,3
9,2020-05-10,2020-05-16,92703,553,83,1
9,2020-05-10,2020-05-16,92704,329,61,1
9,2020-05-10,2020-05-16,92705,169,11,0
9,2020-05-10,2020-05-16,92706,233,39,2
9,2020-05-10,2020-05-16,92707,237,31,1
9,2020-05-10,2020-05-16,92708,252,4,0
9,2020-05-10,2020-05-16,92780,213,20,0
9,2020-05-10,2020-05-16,92782,73,4,0
9,2020-05-10,2020-05-16,92801,226,19,0
9,2020-05-10,2020-05-16,92802,142,13,0
9,2020-05-10,2020-05-16,92804,574,65,6
9,2020-05-10,2020-05-16,92805,343,67,1
9,2020-05-10,2020-05-16,92806,197,21,0
9,2020-05-10,2020-05-16,92807,162,7,0
9,2020-05-10,2020-05-16,92808,73,1,0
9,2020-05-10,2020-05-16,92821,226,12,0
9,2020-05-10,2020-05-16,92823,23,0,0
9,2020-05-10,2020-05-16,92831,281,18,0
9,2020-05-10,2020-05-16,92832,142,9,0
9,2020-05-10,2020-05-16,92833,227,11,0
9,2020-05-10,2020-05-16,92835,124,4,1
9,2020-05-10,2020-05-16,92840,232,26,0
9,2020-05-10,2020-05-16,92841,161,18,0
9,2020-05-10,2020-05-16,92843,247,16,0
9,2020-05-10,2020-05-16,92844,71,3,0
9,2020-05-10,2020-05-16,92845,50,2,0
9,2020-05-10,2020-05-16,92861,22,2,0
9,2020-05-10,2020-05-16,92865,91,10,0
9,2020-05-10,2020-05-16,92866,76,4,0
9,2020-05-10,2020-05-16,92867,158,18,0
9,2020-05-10,2020-05-16,92868,273,21,1
9,2020-05-10,2020-05-16,92869,137,8,0
9,2020-05-10,2020-05-16,92870,247,22,0
9,2020-05-10,2020-05-16,92886,242,11,0
9,2020-05-10,2020-05-16,92887,76,2,0
10,2020-05-17,2020-05-23,90620,247,10,0
10,2020-05-17,2020-05-23,90621,156,10,0
10,2020-05-17,2020-05-23,90623,58,1,0
10,2020-05-17,2020-05-23,90630,240,9,0
10,2020-05-17,2020-05-23,90631,355,31,0
10,2020-05-17,2020-05-23,90680,148,27,0
10,2020-05-17,2020-05-23,90720,191,20,3
10,2020-05-17,2020-05-23,90740,143,3,0
10,2020-05-17,2020-05-23,90742,5,0,0
10,2020-05-17,2020-05-23,92602,83,3,0
10,2020-05-17,2020-05-23,92603,70,1,0
10,2020-05-17,2020-05-23,92604,88,3,0
10,2020-05-17,2020-05-23,92606,61,2,0
10,2020-05-17,2020-05-23,92610,35,2,0
10,2020-05-17,2020-05-23,92612,93,3,0
10,2020-05-17,2020-05-23,92614,79,4,0
10,2020-05-17,2020-05-23,92617,28,2,0
10,2020-05-17,2020-05-23,92618,176,5,0
10,2020-05-17,2020-05-23,92620,160,3,0
10,2020-05-17,2020-05-23,92624,28,1,0
10,2020-05-17,2020-05-23,92625,48,1,0
10,2020-05-17,2020-05-23,92626,184,5,1
10,2020-05-17,2020-05-23,92627,243,25,0
10,2020-05-17,2020-05-23,92629,90,1,0
10,2020-05-17,2020-05-23,92630,279,25,0
10,2020-05-17,2020-05-23,92637,135,4,0
10,2020-05-17,2020-05-23,92646,289,6,0
10,2020-05-17,2020-05-23,92647,349,12,0
10,2020-05-17,2020-05-23,92648,263,18,4
10,2020-05-17,2020-05-23,92649,193,7,0
10,2020-05-17,2020-05-23,92651,131,0,0
10,2020-05-17,2020-05-23,92653,179,3,0
10,2020-05-17,2020-05-23,92655,37,0,0
10,2020-05-17,2020-05-23,92656,311,1,0
10,2020-05-17,2020-05-23,92657,46,2,0
10,2020-05-17,2020-05-23,92660,167,4,0
10,2020-05-17,2020-05-23,92661,10,0,0
10,2020-05-17,2020-05-23,92662,10,0,0
10,2020-05-17,2020-05-23,92663,95,8,1
10,2020-05-17,2020-05-23,92672,158,9,0
10,2020-05-17,2020-05-23,92673,130,3,0
10,2020-05-17,2020-05-23,92675,157,10,0
10,2020-05-17,2020-05-23,92677,241,4,0
10,2020-05-17,2020-05-23,92679,102,1,0
10,2020-05-17,2020-05-23,92683,429,39,0
10,2020-05-17,2020-05-23,92688,157,4,0
10,2020-05-17,2020-05-23,92691,195,4,0
10,2020-05-17,2020-05-23,92692,184,5,0
10,2020-05-17,2020-05-23,92694,110,1,0
10,2020-05-17,2020-05-23,92701,347,83,10
10,2020-05-17,2020-05-23,92703,508,60,0
10,2020-05-17,2020-05-23,92704,446,68,2
10,2020-05-17,2020-05-23,92705,353,23,0
10,2020-05-17,2020-05-23,92706,267,40,2
10,2020-05-17,2020-05-23,92707,390,71,2
10,2020-05-17,2020-05-23,92708,339,10,0
10,2020-05-17,2020-05-23,92780,250,19,1
10,2020-05-17,2020-05-23,92782,119,1,0
10,2020-05-17,2020-05-23,92801,381,47,1
10,2020-05-17,2020-05-23,92802,248,48,3
10,2020-05-17,2020-05-23,92804,629,63,6
10,2020-05-17,2020-05-23,92805,444,92,3
10,2020-05-17,2020-05-23,92806,247,34,0
10,2020-05-17,2020-05-23,92807,173,6,0
10,2020-05-17,2020-05-23,92808,98,4,0
10,2020-05-17,2020-05-23,92821,206,4,0
10,2020-05-17,2020-05-23,92823,21,0,0
10,2020-05-17,2020-05-23,92831,209,16,1
10,2020-05-17,2020-05-23,92832,137,8,0
10,2020-05-17,2020-05-23,92833,262,18,0
10,2020-05-17,2020-05-23,92835,130,3,0
10,2020-05-17,2020-05-23,92840,222,24,1
10,2020-05-17,2020-05-23,92841,149,13,0
10,2020-05-17,2020-05-23,92843,310,32,1
10,2020-05-17,2020-05-23,92844,106,10,0
10,2020-05-17,2020-05-23,92845,66,3,0
10,2020-05-17,2020-05-23,92861,23,1,0
10,2020-05-17,2020-05-23,92865,112,14,0
10,2020-05-17,2020-05-23,92866,74,3,1
10,2020-05-17,2020-05-23,92867,183,10,0
10,2020-05-17,2020-05-23,92868,236,22,3
10,2020-05-17,2020-05-23,92869,186,21,0
10,2020-05-17,2020-05-23,92870,308,26,0
10,2020-05-17,2020-05-23,92886,251,6,0
10,2020-05-17,2020-05-23,92887,83,0,0
11,2020-05-24,2020-05-30,90620,310,21,1
11,2020-05-24,2020-05-30,90621,223,22,0
11,2020-05-24,2020-05-30,90623,74,3,0
11,2020-05-24,2020-05-30,90630,276,14,0
11,2020-05-24,2020-05-30,90631,385,28,1
11,2020-05-24,2020-05-30,90680,162,10,0
11,2020-05-24,2020-05-30,90720,203,6,5
11,2020-05-24,2020-05-30,90740,300,22,0
11,2020-05-24,2020-05-30,90742,4,0,0
11,2020-05-24,2020-05-30,92602,109,3,0
11,2020-05-24,2020-05-30,92603,78,1,0
11,2020-05-24,2020-05-30,92604,119,2,0
11,2020-05-24,2020-05-30,92606,81,4,0
11,2020-05-24,2020-05-30,92610,35,1,0
11,2020-05-24,2020-05-30,92612,122,6,0
11,2020-05-24,2020-05-30,92614,99,2,0
11,2020-05-24,2020-05-30,92617,33,2,0
11,2020-05-24,2020-05-30,92618,203,5,0
11,2020-05-24,2020-05-30,92620,247,2,0
11,2020-05-24,2020-05-30,92624,27,3,0
11,2020-05-24,2020-05-30,92625,69,3,0
11,2020-05-24,2020-05-30,92626,231,3,0
11,2020-05-24,2020-05-30,92627,340,27,0
11,2020-05-24,2020-05-30,92629,109,3,0
11,2020-05-24,2020-05-30,92630,305,18,0
11,2020-05-24,2020-05-30,92637,132,2,0
11,2020-05-24,2020-05-30,92646,307,4,0
11,2020-05-24,2020-05-30,92647,361,26,0
11,2020-05-24,2020-05-30,92648,280,13,4
11,2020-05-24,2020-05-30,92649,226,6,0
11,2020-05-24,2020-05-30,92651,132,1,0
11,2020-05-24,2020-05-30,92653,166,3,0
11,2020-05-24,2020-05-30,92655,57,5,0
11,2020-05-24,2020-05-30,92656,220,6,0
11,2020-05-24,2020-05-30,92657,69,0,0
11,2020-05-24,2020-05-30,92660,176,4,0
11,2020-05-24,2020-05-30,92661,10,0,0
11,2020-05-24,2020-05-30,92662,21,0,0
11,2020-05-24,2020-05-30,92663,125,9,0
11,2020-05-24,2020-05-30,92672,147,5,0
11,2020-05-24,2020-05-30,92673,114,2,0
11,2020-05-24,2020-05-30,92675,184,15,2
11,2020-05-24,2020-05-30,92677,302,8,0
11,2020-05-24,2020-05-30,92679,128,4,0
11,2020-05-24,2020-05-30,92683,542,46,1
11,2020-05-24,2020-05-30,92688,159,4,0
11,2020-05-24,2020-05-30,92691,208,8,0
11,2020-05-24,2020-05-30,92692,234,5,0
11,2020-05-24,2020-05-30,92694,128,2,0
11,2020-05-24,2020-05-30,92701,365,78,3
11,2020-05-24,2020-05-30,92703,703,84,4
11,2020-05-24,2020-05-30,92704,537,78,0
11,2020-05-24,2020-05-30,92705,233,18,0
11,2020-05-24,2020-05-30,92706,269,51,3
11,2020-05-24,2020-05-30,92707,388,88,2
11,2020-05-24,2020-05-30,92708,302,16,1
11,2020-05-24,2020-05-30,92780,283,26,0
11,2020-05-24,2020-05-30,92782,114,4,0
11,2020-05-24,2020-05-30,92801,455,56,1
11,2020-05-24,2020-05-30,92802,302,54,3
11,2020-05-24,2020-05-30,92804,707,82,1
11,2020-05-24,2020-05-30,92805,443,69,6
11,2020-05-24,2020-05-30,92806,318,30,1
11,2020-05-24,2020-05-30,92807,212,9,0
11,2020-05-24,2020-05-30,92808,107,3,0
11,2020-05-24,2020-05-30,92821,276,10,0
11,2020-05-24,2020-05-30,92823,30,2,0
11,2020-05-24,2020-05-30,92831,245,16,1
11,2020-05-24,2020-05-30,92832,131,9,0
11,2020-05-24,2020-05-30,92833,324,19,1
11,2020-05-24,2020-05-30,92835,158,2,0
11,2020-05-24,2020-05-30,92840,287,31,0
11,2020-05-24,2020-05-30,92841,234,21,0
11,2020-05-24,2020-05-30,92843,270,36,0
11,2020-05-24,2020-05-30,92844,132,9,0
11,2020-05-24,2020-05-30,92845,78,2,0
11,2020-05-24,2020-05-30,92861,30,1,0
11,2020-05-24,2020-05-30,92865,113,10,0
11,2020-05-24,2020-05-30,92866,74,1,0
11,2020-05-24,2020-05-30,92867,200,15,0
11,2020-05-24,2020-05-30,92868,244,25,0
11,2020-05-24,2020-05-30,92869,179,9,0
11,2020-05-24,2020-05-30,92870,263,24,0
11,2020-05-24,2020-05-30,92886,285,20,0
11,2020-05-24,2020-05-30,92887,106,1,0
12,2020-05-31,2020-06-06,90620,404,39,0
12,2020-05-31,2020-06-06,90621,258,26,0
12,2020-05-31,2020-06-06,90623,86,1,0
12,2020-05-31,2020-06-06,90630,319,7,0
12,2020-05-31,2020-06-06,90631,573,46,1
12,2020-05-31,2020-06-06,90680,218,25,0
12,2020-05-31,2020-06-06,90720,195,6,1
12,2020-05-31,2020-06-06,90740,268,26,3
12,2020-05-31,2020-06-06,90742,7,0,0
12,2020-05-31,2020-06-06,92602,134,7,0
12,2020-05-31,2020-06-06,92603,93,0,0
12,2020-05-31,2020-06-06,92604,130,2,0
12,2020-05-31,2020-06-06,92606,100,5,0
12,2020-05-31,2020-06-06,92610,44,2,0
12,2020-05-31,2020-06-06,92612,149,3,0
12,2020-05-31,2020-06-06,92614,132,3,0
12,2020-05-31,2020-06-06,92617,36,0,0
12,2020-05-31,2020-06-06,92618,214,12,0
12,2020-05-31,2020-06-06,92620,216,2,0
12,2020-05-31,2020-06-06,92624,39,5,0
12,2020-05-31,2020-06-06,92625,75,3,0
12,2020-05-31,2020-06-06,92626,287,10,0
12,2020-05-31,2020-06-06,92627,477,25,0
12,2020-05-31,2020-06-06,92629,122,7,0
12,2020-05-31,2020-06-06,92630,345,19,0
12,2020-05-31,2020-06-06,92637,150,2,0
12,2020-05-31,2020-06-06,92646,361,5,0
12,2020-05-31,2020-06-06,92647,346,27,4
12,2020-05-31,2020-06-06,92648,291,10,4
12,2020-05-31,2020-06-06,92649,198,7,0
12,2020-05-31,2020-06-06,92651,137,1,0
12,2020-05-31,2020-06-06,92653,178,1,1
12,2020-05-31,2020-06-06,92655,56,7,0
12,2020-05-31,2020-06-06,92656,330,3,0
12,2020-05-31,2020-06-06,92657,77,0,0
12,2020-05-31,2020-06-06,92660,206,4,0
12,2020-05-31,2020-06-06,92661,21,2,0
12,2020-05-31,2020-06-06,92662,17,0,0
12,2020-05-31,2020-06-06,92663,171,13,0
12,2020-05-31,2020-06-06,92672,161,7,0
12,2020-05-31,2020-06-06,92673,131,1,0
12,2020-05-31,2020-06-06,92675,223,4,0
12,2020-05-31,2020-06-06,92677,345,7,0
12,2020-05-31,2020-06-06,92679,133,3,0
12,2020-05-31,2020-06-06,92683,556,44,0
12,2020-05-31,2020-06-06,92688,235,10,0
12,2020-05-31,2020-06-06,92691,253,10,0
12,2020-05-31,2020-06-06,92692,261,6,0
12,2020-05-31,2020-06-06,92694,155,10,0
12,2020-05-31,2020-06-06,92701,407,73,9
12,2020-05-31,2020-06-06,92703,677,98,1
12,2020-05-31,2020-06-06,92704,621,91,1
12,2020-05-31,2020-06-06,92705,327,21,1
12,2020-05-31,2020-06-06,92706,289,40,1
12,2020-05-31,2020-06-06,92707,415,68,3
12,2020-05-31,2020-06-06,92708,416,15,0
12,2020-05-31,2020-06-06,92780,334,37,1
12,2020-05-31,2020-06-06,92782,168,4,0
12,2020-05-31,2020-06-06,92801,576,71,0
12,2020-05-31,2020-06-06,92802,303,52,3
12,2020-05-31,2020-06-06,92804,789,60,2
12,2020-05-31,2020-06-06,92805,611,118,4
12,2020-05-31,2020-06-06,92806,332,39,0
12,2020-05-31,2020-06-06,92807,223,5,0
12,2020-05-31,2020-06-06,92808,117,3,0
12,2020-05-31,2020-06-06,92821,288,15,0
12,2020-05-31,2020-06-06,92823,44,0,0
12,2020-05-31,2020-06-06,92831,291,19,2
12,2020-05-31,2020-06-06,92832,201,20,0
12,2020-05-31,2020-06-06,92833,397,35,1
12,2020-05-31,2020-06-06,92835,208,5,0
12,2020-05-31,2020-06-06,92840,406,44,0
12,2020-05-31,2020-06-06,92841,207,17,0
12,2020-05-31,2020-06-06,92843,349,37,1
12,2020-05-31,2020-06-06,92844,155,5,0
12,2020-05-31,2020-06-06,92845,87,1,0
12,2020-05-31,2020-06-06,92861,22,0,0
12,2020-05-31,2020-06-06,92865,145,16,0
12,2020-05-31,2020-06-06,92866,102,10,0
12,2020-05-31,2020-06-06,92867,236,17,0
12,2020-05-31,2020-06-06,92868,328,29,2
12,2020-05-31,2020-06-06,92869,212,12,1
12,2020-05-31,2020-06-06,92870,375,25,0
12,2020-05-31,2020-06-06,92886,351,12,0
12,2020-05-31,2020-06-06,92887,125,3,0
13,2020-06-07,2020-06-13,90620,418,43,0
13,2020-06-07,2020-06-13,90621,343,32,0
13,2020-06-07,2020-06-13,90623,115,9,0
13,2020-06-07,2020-06-13,90630,461,32,1
13,2020-06-07,2020-06-13,90631,596,44,1
13,2020-06-07,2020-06-13,90680,356,30,0
13,2020-06-07,2020-06-13,90720,193,4,0
13,2020-06-07,2020-06-13,90740,175,13,3
13,2020-06-07,2020-06-13,90742,11,0,0
13,2020-06-07,2020-06-13,92602,132,6,0
13,2020-06-07,2020-06-13,92603,113,3,0
13,2020-06-07,2020-06-13,92604,142,1,0
13,2020-06-07,2020-06-13,92606,105,1,0
13,2020-06-07,2020-06-13,92610,61,1,0
13,2020-06-07,2020-06-13,92612,141,9,2
13,2020-06-07,2020-06-13,92614,160,7,0
13,2020-06-07,2020-06-13,92617,42,0,0
13,2020-06-07,2020-06-13,92618,282,7,0
13,2020-06-07,2020-06-13,92620,255,4,0
13,2020-06-07,2020-06-13,92624,49,4,0
13,2020-06-07,2020-06-13,92625,61,0,0
13,2020-06-07,2020-06-13,92626,295,24,0
13,2020-06-07,2020-06-13,92627,364,24,1
13,2020-06-07,2020-06-13,92629,191,5,0
13,2020-06-07,2020-06-13,92630,415,23,1
13,2020-06-07,2020-06-13,92637,186,3,1
13,2020-06-07,2020-06-13,92646,355,9,0
13,2020-06-07,2020-06-13,92647,419,27,1
13,2020-06-07,2020-06-13,92648,314,20,1
13,2020-06-07,2020-06-13,92649,283,15,0
13,2020-06-07,2020-06-13,92651,191,3,0
13,2020-06-07,2020-06-13,92653,229,15,1
13,2020-06-07,2020-06-13,92655,60,4,0
13,2020-06-07,2020-06-13,92656,394,10,0
13,2020-06-07,2020-06-13,92657,71,2,0
13,2020-06-07,2020-06-13,92660,173,3,0
13,2020-06-07,2020-06-13,92661,23,1,0
13,2020-06-07,2020-06-13,92662,18,0,0
13,2020-06-07,2020-06-13,92663,156,6,1
13,2020-06-07,2020-06-13,92672,195,6,0
13,2020-06-07,2020-06-13,92673,138,1,0
13,2020-06-07,2020-06-13,92675,231,15,0
13,2020-06-07,2020-06-13,92677,335,8,0
13,2020-06-07,2020-06-13,92679,141,4,0
13,2020-06-07,2020-06-13,92683,608,36,5
13,2020-06-07,2020-06-13,92688,225,7,0
13,2020-06-07,2020-06-13,92691,296,10,0
13,2020-06-07,2020-06-13,92692,288,16,0
13,2020-06-07,2020-06-13,92694,170,7,0
13,2020-06-07,2020-06-13,92701,420,99,3
13,2020-06-07,2020-06-13,92703,676,74,2
13,2020-06-07,2020-06-13,92704,635,103,0
13,2020-06-07,2020-06-13,92705,334,21,0
13,2020-06-07,2020-06-13,92706,299,52,5
13,2020-06-07,2020-06-13,92707,473,87,2
13,2020-06-07,2020-06-13,92708,416,9,0
13,2020-06-07,2020-06-13,92780,374,37,0
13,2020-06-07,2020-06-13,92782,172,15,0
13,2020-06-07,2020-06-13,92801,649,79,3
13,2020-06-07,2020-06-13,92802,392,52,8
13,2020-06-07,2020-06-13,92804,953,142,2
13,2020-06-07,2020-06-13,92805,713,111,3
13,2020-06-07,2020-06-13,92806,398,50,3
13,2020-06-07,2020-06-13,92807,244,8,1
13,2020-06-07,2020-06-13,92808,147,9,0
13,2020-06-07,2020-06-13,92821,320,8,0
13,2020-06-07,2020-06-13,92823,28,3,0
13,2020-06-07,2020-06-13,92831,362,26,1
13,2020-06-07,2020-06-13,92832,256,32,0
13,2020-06-07,2020-06-13,92833,425,29,1
13,2020-06-07,2020-06-13,92835,308,8,0
13,2020-06-07,2020-06-13,92840,433,42,0
13,2020-06-07,2020-06-13,92841,286,28,0
13,2020-06-07,2020-06-13,92843,348,39,1
13,2020-06-07,2020-06-13,92844,156,7,0
13,2020-06-07,2020-06-13,92845,87,5,0
13,2020-06-07,2020-06-13,92861,39,4,0
13,2020-06-07,2020-06-13,92865,130,15,0
13,2020-06-07,2020-06-13,92866,110,12,0
13,2020-06-07,2020-06-13,92867,255,14,0
13,2020-06-07,2020-06-13,92868,298,34,4
13,2020-06-07,2020-06-13,92869,208,20,1
13,2020-06-07,2020-06-13,92870,380,50,0
13,2020-06-07,2020-06-13,92886,400,16,0
13,2020-06-07,2020-06-13,92887,120,5,0
14,2020-06-14,2020-06-20,90620,486,55,0
14,2020-06-14,2020-06-20,90621,384,43,0
14,2020-06-14,2020-06-20,90623,155,14,0
14,2020-06-14,2020-06-20,90630,439,33,1
14,2020-06-14,2020-06-20,90631,747,87,2
14,2020-06-14,2020-06-20,90680,302,56,1
14,2020-06-14,2020-06-20,90720,243,14,1
14,2020-06-14,2020-06-20,90740,231,22,4
14,2020-06-14,2020-06-20,90742,8,0,0
14,2020-06-14,2020-06-20,92602,204,5,0
14,2020-06-14,2020-06-20,92603,156,12,0
14,2020-06-14,2020-06-20,92604,177,12,0
14,2020-06-14,2020-06-20,92606,149,11,0
